9888,13695,2527,6579,477,4735,7962,6377,14385,12381,14551,15256,2643,11458,650,12463,6198,10758,9590,9909,4733,7128,8519,3315,7955,10473,12573,8813,4709,3553,15149,6648,9252,1185,10325,1328,12258,809,1305,1518,1305,3295,7740,4756,7289,9826,12392,4524,6403,5085,7226,4968,6913,1264,1499,10500,3968,4957,9442,8485,10670,14288,6039,13961,4258,11104,3754,10303,12489,10303,9209,12102,9295,12102,12278,5043,14627,8267,6837,5043,7569,7676,8292,3321,778,2872,6288,923,3628,4663,3262,9039,1007,7138,11015,12634,9617,12655,12766,5727
12425,514,2970,7875,8937,7648,5433,5317,5421,5199,13570,6117,7357,8623,11053,1667,4980,6620,13815,14903,866,824,11258,394,10300,6025,1388,7186,13302,7360,2765,15367,3585,15001,10283,13632,15576,9736,5428,4911,3504,13201,7465,14873,2902,9085,5675,13034,904,12543,3543,5366,5001,7732,15154,15,15478,8475,13827,12732,10712,12079,5125,14783,8241,11864,10724,14520,4706,12691,6639,6331,2104,7773,2104,7773,7040,4334,3276,12371,9814,7243,8004,8114,4454,12399,7209,1462,7209,13714,2030,12726,1462,15341,4696,6545,454,6973,13267,8348
4826,10385,1889,8373,11252,8830,6973,7135,8982,7135,10248,2060,12165,11366,4989,2558,10952,779,11780,1232,7108,13748,725,12159,3517,10283,3774,10173,5868,3453,11078,12174,9170,461,6642,12174,12317,2719,3756,9254,14737,5281,1607,8333,5281,8591,7413,8513,11835,8289,7298,13074,10690,3865,3485,14924,13420,1830,6150,8600,8345,12221,15385,14909,10487,1168,5369,15049,12943,8063,192,8063,1571,8063,443,2604,11064,15046,6230,15046,6615,6033,1724,4358,13923,10748,13631,4867,10278,8990,10159,15601,14723,11670,15074,2690,10100,7523,3658,7523
1698,7,11308,10134,258,206,258,8401,7898,3285,6503,6806,3285,6088,4634,6752,3992,493,6850,4199,8626,6496,1000,7953,282,5984,684,5087,435,12080,13039,8142,12416,5873,9226,5810,14513,7311,10174,15578,13960,9989,1121,7975,3142,9989,5701,10623,13183,1594,10089,9005,569,7046,11726,12035,7536,10102,11342,931,10867,7262,7709,8425,7709,8712,7709,9284,7283,5053,13181,15507,12578,5940,15357,4968,15357,3368,11315,5561,7600,1828,12156,3621,6676,10087,7446,608,9263,7670,9372,10213,13496,13726,9884,4415,10071,9333,2886,8269
11495,11612,739,11442,12875,10786,11488,10568,12523,11866,6934,12814,6195,5804,3932,517,11019,517,9662,9277,4884,501,13807,11316,6411,3453,6158,1946,9626,1946,7322,14008,2829,14008,11607,9176,3473,2156,4921,13809,9661,4675,15078,4803,8559,4803,8573,13153,14057,7485,9311,4177,4565,11613,970,1110,1994,4021,5675,14083,7181,2902,15500,14947,6222,9850,12850,9022,731,10466,1350,10115,8313,10115,8924,9747,7079,6546,7811,370,2963,7086,1992,6078,1626,8431,14373,8076,11957,6696,1386,2561,10684,12349,9004,11288,9969,14448,14355,15088
7127,5568,942,2168,234,3345,7586,3546,7697,6654,631,10402,12134,14340,5431,9869,13359,6082,10654,15030,10654,945,5887,12882,5708,351,6085,8160,14162,12258,11718,2728,5879,1350,7130,4535,2591,11699,4535,13062,7657,12496,7657,8394,684,14228,684,6825,2143,12927,2382,11930,14659,11479,846,5538,5412,5538,8707,5412,53,13871,13027,6224,92,6975,10642,12784,5412,3287,12084,4972,1411,5759,1890,12345,7747,1477,3662,1492,7261,9826,5929,14520,10724,2135,855,14107,3724,14404,15152,2276,8734,7194,4863,1038,13151,12395,5237,4440
1248,10154,8572,3982,6590,8404,8068,13549,14437,12072,14437,9535,7789,9280,10532,13813,13519,4676,3199,5122,49,132,6554,2416,7623,2416,9788,2416,13540,13304,13701,13304,9870,10080,930,9825,6792,12749,12176,13351,13648,4215,8243,4215,13569,13025,6428,6368,11678,6246,12326,5143,3478,4122,5591,14878,9337,4122,3375,7078,417,1157,8141,4222,10912,15108,9846,1332,9335,1929,4057,10288,3027,7588,4149,7588,5507,14133,12615,10200,3907,7353,13244,14762,8043,5190,6264,4067,3559,1041,9579,13844,581,1626,11871,10690,6760,8035,6768,3372
7520,12442,272,10216,140,10244,13572,10598,4511,10598,13904,14274,12792,3008,1705,10208,2598,5271,1247,7999,12823,3441,7512,3807,1279,14657,11490,624,4315,14772,15409,3918,5045,12881,14725,11996,6821,2081,14237,8241,13407,6881,6846,9560,3231,15104,6808,5479,5824,7600,12708,8322,59,8322,15347,9632,5792,8766,12191,9881,8402,341,1338,341,14004,8984,7679,5102,7679,15338,9157,13602,14515,4568,3910,12556,10075,2067,7988,2610,2685,11836,14401,5273,14401,5844,349,5137,13114,5676,1796,9293,5566,10996,6710,5675,7777,14946,443,3038
14781,7591,12148,9779,9794,15461,4550,965,2936,11147,12569,3581,10874,8560,73,3873,1866,14832,13740,12757,12450,1240,11120,5740,11633,241,1167,15041,12503,6618,10906,15041,4490,11769,8198,9764,5604,12382,11525,1001,5597,10704,10228,7476,3442,10740,6838,8023,14864,8023,4163,8023,7529,6852,1249,3375,3478,5200,5733,9816,8214,530,740,5799,10734,11478,6449,10069,6013,13582,6028,6013,2429,6165,2876,5923,5092,2154,13266,1480,12746,13031,11945,7729,14256,6092,8890,12487,5262,13990,1010,4696,6045,4624,4131,2052,2546,12836,10008,885
7794,4858,12652,13843,1170,8905,4593,6120,10574,12355,2525,8489,1073,6580,13658,1593,712,15376,5628,6897,7627,4207,2956,11715,2123,15229,5391,5830,6000,2548,13881,1377,4101,8446,9798,8491,15287,12112,5540,8567,3710,14316,11256,2394,10515,12673,9385,9080,12201,6051,12635,13572,12635,1538,3988,14560,6302,4191,1619,1654,3050,10607,2006,14579,376,13286,2763,2020,14095,11481,15247,4189,15060,1257,8496,12041,12049,6389,7564,9701,7564,13339,13577,14177,7438,14257,7825,8856,3349,10299,1534,15623,6191,8722,6844,5569,8007,9309,1885,12750
