13835,10042,9058,5465,10586,15195,3072,4183,7390,11663,11877,10448,14525,2296,835,8013,3689,13090,8756,10097,4822,2137,2584,14899,10317,2668,2241,2668,10448,8958,12682,5819,8210,269,759,14758,12899,9286,15624,3812,15219,3812,2660,5135,14199,12762,11526,5280,15032,7627,8294,12435,12970,9914,90,14586,11771,14781,4838,4364,4838,10865,6211,13686,9036,2155,15402,13469,12996,14994,4656,1381,2890,15238,10470,15568,5460,9461,8173,1800,12126,754,5165,7231,5422,10642,12784,297,954,13013,7774,6104,5918,8612,14812,13053,6875,739,4948,7035
10039,9014,7378,2746,2822,3374,196,9040,714,14974,6634,5598,4754,12670,14590,14956,6238,5951,6238,175,8404,8068,5049,13549,9362,3643,14187,3601,3639,2205,3639,11241,2862,7678,7380,2862,8333,11253,14218,12014,6584,11303,5154,2150,15270,11356,8502,738,14798,738,3240,2998,4426,6927,11224,4089,14248,11068,15515,3184,15515,5682,8009,5742,9546,6884,7049,1696,6266,7005,7689,557,12493,1137,12766,3107,683,13641,3228,10060,14488,2865,181,9097,13719,9281,11581,15405,2858,5434,10232,2867,12225,9076,6376,13081,6374,1522,10196,6199
2954,4244,81,8860,9895,9690,9242,9690,10577,4214,10639,2919,7370,8722,9061,7526,6458,14860,694,8491,10287,14740,2727,10947,5981,9748,11176,13139,12997,6302,15565,12760,4484,12034,1385,11044,1088,3487,4341,1491,3627,13605,12404,1975,9046,56,5711,14900,1394,3391,12182,18,10373,18,7913,1102,1363,8723,15030,5090,5655,15208,5488,4459,7973,2089,4888,544,11540,1245,10761,14843,12428,11854,13960,12344,15105,9629,5885,4257,1833,13833,3939,10909,2708,6175,897,8218,3015,8772,958,11836,951,1643,3654,7921,9803,14716,8822,3849
4247,9273,1046,1970,12180,15616,3654,1545,1101,11229,4769,5305,7935,8691,1997,11834,5246,4670,9194,15133,15535,6062,10346,13829,5981,941,13775,14448,6652,14448,6983,14448,9969,11288,12164,12197,8055,5371,11976,5851,9541,14269,13104,9386,3073,10208,4653,760,9924,12194,1349,1790,11960,4722,6211,12361,10815,426,1860,3983,8431,14373,14261,13072,9017,14875,14996,247,878,10173,2440,10821,2884,15481,2198,14363,4821,4883,14628,2239,8766,8820,10726,8820,4407,11524,11944,1687,4191,2246,2225,5658,15036,3300,15036,5106,9043,5106,2094,3320
1535,13891,6408,9189,14039,14640,7695,4032,15256,14049,14780,6700,5929,14802,1715,2808,1715,4405,10466,8934,5411,9045,2643,12589,3775,4187,5514,5448,13420,14924,10093,8688,2947,4539,6425,13352,654,1583,13545,1583,7129,13545,8494,13282,1173,13008,10015,6010,14994,11125,14970,13469,1326,14970,5317,15585,7598,6348,7585,14816,313,7247,4014,12912,3492,1308,3314,8297,3492,11263,4072,11576,13711,14798,13283,3067,7757,327,11149,12708,8024,11661,7989,4598,7989,11513,4154,7930,8303,9403,1759,13460,14246,6579,14672,5753,12586,11437,3771,648
10214,7669,7659,10149,5018,5091,14064,8529,11395,12466,8592,9864,11318,7134,9566,6352,8617,10468,4431,5255,1704,6329,1912,2506,11250,8300,9919,12311,6100,10832,2138,8258,3359,3485,2236,15328,484,13977,14620,10706,15284,7593,9064,3146,9064,12304,5075,6626,9199,13881,674,10837,12104,13651,9364,13982,11796,7781,6453,13931,13529,13811,159,11336,3720,8593,5336,12571,1454,12232,8890,10611,10884,3991,11668,3080,4410,11963,10526,2390,5242,12046,1302,12046,10530,14259,14692,879,10643,5534,3501,5534,9715,15014,7194,11478,433,2007,447,7864
14088,231,557,6200,4720,3006,5543,1107,1291,10601,1596,6641,13575,1044,4904,300,6429,3910,14519,6429,14068,9155,4059,10681,12867,4245,6852,2791,7076,10438,7518,1696,7049,2303,5181,12973,5181,2303,14012,5757,13575,2898,13691,43,8787,3737,7550,13046,10161,3957,7822,11126,12448,11028,12625,9516,6658,8466,3708,15236,1290,10935,15212,12821,2030,690,7900,15065,12123,6126,5024,6126,15002,16,3628,4663,6309,5476,3951,5984,3951,3935,9539,10788,6585,9156,15190,9908,11344,7645,2831,7298,10425,4397,11137,11474,5514,6150,306,10558
8308,8326,13854,9246,4028,4603,758,3691,45,14348,11349,6791,4492,11349,590,969,9886,9567,5863,3156,7374,12899,14758,829,14758,14408,4757,11131,4715,6469,9976,3867,5692,5312,13488,13092,3296,8625,11797,9046,5576,1040,9021,1444,15296,15394,8650,9771,9203,1473,9217,3044,3564,14155,10257,8436,2661,12049,3224,12049,9774,14567,15246,375,6725,11058,11757,8336,14137,15040,571,983,12274,7403,12413,6315,3692,10436,15144,13814,8669,1037,9529,5969,12057,11131,15363,15383,2324,2056,13593,5229,13593,7677,10954,10776,5997,1102,11195,4847
6452,76,8964,12207,2865,3238,10344,986,9333,31,1374,8423,8847,563,9741,5917,8158,5823,5726,5837,4885,5837,11091,176,7616,11210,5314,1718,8371,9348,365,15099,4935,9236,2794,10248,8453,10248,1458,6058,7701,14449,15451,7558,14623,6644,10479,8,6206,9048,10986,13169,6313,1240,6313,13169,2505,14745,92,4964,2650,7273,8671,9922,10787,10750,11524,272,4153,13462,3602,8492,8602,12803,8556,12227,5622,3724,6035,11281,13504,9825,11576,12129,7612,2134,7612,9503,2483,3501,12445,12382,2780,2092,11953,6069,6104,9913,11596,7728
6491,4054,692,10546,7631,6227,15516,6508,8665,6508,516,1441,2356,8142,11341,2117,11341,14716,568,5089,11350,11769,5621,5380,5096,12524,6939,12524,783,6990,3342,6990,3358,783,6990,10444,11758,11972,11758,10680,14426,4508,14104,13215,3778,2734,14310,12231,2702,13303,5544,10337,5292,6304,10281,5563,5115,12201,11783,204,10152,13903,9318,82,8328,8776,8661,5893,1539,4914,3324,3873,10516,9546,3283,15255,1866,5439,1866,15222,2363,11001,2363,15222,15473,11453,8004,6555,13674,5837,10641,7479,959,325,8035,4715,494,14500,5862,6608
11463,5743,7737,2929,14772,12547,4250,11625,1738,8479,3504,10980,8957,1523,8892,5392,5794,3346,14687,15219,310,6213,2150,9901,10226,2638,10669,9901,10669,7022,6454,10789,13227,6906,518,12569,9308,3581,5350,3581,10685,6378,11152,15106,10127,4298,12898,2432,4298,5471,4945,6210,3929,5075,782,13074,7645,4752,3610,12967,5301,5353,9048,12383,6206,3131,6119,3174,2934,8624,13376,14091,3380,4510,10493,2660,7034,5839,7850,2016,6007,11378,1579,2590,12092,12577,12092,6030,7963,9049,742,12045,2954,12946,4281,12431,875,15030,5090,1489
9138,10244,7317,13169,717,8249,10377,9360,9522,2824,10343,103,14191,1671,10973,9681,1501,9681,14571,2812,6403,217,9826,7563,6351,6739,188,8746,12391,1324,13755,4385,9597,6655,13755,2058,2187,9940,13987,657,15497,13204,15526,15036,821,10783,11619,6550,2052,5134,1155,9856,1155,1652,9005,8501,10299,2092,5892,7386,14814,12960,7342,8132,15475,7919,1280,5566,12529,11350,6516,13114,11232,4141,983,4796,6170,7525,13359,10631,10732,581,11806,2168,10276,11871,4132,11735,13908,5460,3585,15467,1961,14168,8239,5675,12727,10009,2070,8226
12007,709,4917,10149,4917,6446,1850,13923,11053,7151,10019,980,13004,13190,11466,9939,3822,9970,11059,7479,1661,13194,11985,9141,12939,9066,11666,1641,10709,11158,1687,7717,5876,11435,13966,5067,7529,14610,1011,5995,6211,13686,10865,12787,10865,5028,4193,8837,13357,10813,8950,14102,4528,12892,3984,3553,5499,7001,11908,15211,15115,15077,14017,3808,13429,14935,14595,5874,14595,6121,14526,1977,12952,1977,13153,13097,12985,3829,5981,1973,11088,2004,4332,4398,8017,4398,10108,803,5872,12432,6372,13607,4672,5117,5379,1828,2865,10344,2540,10871
6583,1005,8362,14302,7109,2407,7202,352,7930,15521,8752,8824,871,116,12314,5704,2761,1468,2761,4744,9402,13061,13215,1794,15295,305,11444,11077,2191,15037,12805,2232,14206,2609,8868,13474,14216,9223,2738,6442,14295,1589,4597,7805,4654,1411,13332,2434,3493,12769,7201,413,6160,10430,3680,5553,9633,1718,3348,699,5645,14080,505,4057,13797,11683,8318,13130,6502,8006,3359,8006,10290,10725,11041,3057,4871,5567,2496,4659,11207,4820,6419,2476,8715,1939,15119,10036,10154,10203,4196,4744,4475,598,13345,4418,2776,1127,3329,2209
1285,13867,2200,15596,10383,3333,7666,6327,3600,5591,14854,10064,5712,12923,4157,2745,14158,15320,15057,8121,5992,3427,8353,7246,11894,6044,9965,10417,9965,579,2855,11808,13051,7269,7287,12603,12872,1563,1958,267,6532,267,187,7533,3262,5977,3262,14947,3262,9039,12920,2923,3060,15585,10307,8469,15109,14186,8541,3105,159,8541,3105,13380,7192,14262,427,9500,1407,3980,10547,711,1516,1103,7689,4576,812,723,9687,13328,9794,14353,10393,14673,2015,6227,6262,585,7140,4181,12120,1088,1544,1088,13408,10905,2146,8026,5806,5401
