13835,4612,338,9390,5924,3981,5136,4272,10118,3825,8951,10363,4710,86,1340,4121,5324,11918,5863,6146,13735,12638,9095,1479,12039,1479,6850,7864,8779,14559,334,2792,12298,13564,12012,13564,13074,12925,5753,8523,8379,6262,585,11647,5095,2604,9070,8384,530,13395,530,6513,1432,5637,5958,8069,2685,359,14634,13833,12107,15519,4101,13192,974,15012,1097,11589,9967,10416,14376,12961,4501,2859,8501,3012,10740,8016,8854,644,10608,4967,6895,11370,12860,6895,15372,8993,8557,4814,13729,8820,7732,1240,4964,9048,6567,3968,12794,8538
10039,4246,4551,139,3166,7989,7293,4964,267,12449,1450,13879,1144,5229,13593,2484,2704,352,13690,1822,10606,9868,7661,3181,9203,8259,2755,12695,5903,12493,10539,9632,3527,2755,15362,9596,6872,7693,15367,4144,4477,1635,3207,11740,15306,8492,3602,8492,6153,8492,3797,13593,2056,14366,10842,13868,7677,11172,12190,7588,3027,11600,1823,13458,6623,13458,1823,3279,8571,3979,14520,12768,7788,9321,12344,15415,15399,13785,13005,2788,13523,2788,4924,14804,6723,6892,13188,11632,3336,12135,8059,4641,11777,4641,9025,4641,4613,13002,10119,15139
2954,13068,8228,2954,13068,5090,13561,10565,15248,12388,8851,3667,1015,9517,3904,8043,3522,3904,12835,11979,5043,12746,11994,2773,7849,9220,14623,12097,15023,12065,15191,15455,13633,508,3597,10468,7184,12173,10468,2731,9988,4335,6104,5968,428,5424,14166,10860,1952,6282,1382,3267,14755,5810,4842,9973,5461,2919,3560,8270,1642,5903,1642,8270,6566,4301,10785,12485,12731,5320,8949,9351,11703,891,15413,2113,5851,5302,2789,3961,7352,2178,5804,14125,6449,14740,8987,6591,15521,10855,9028,11603,4716,13432,15527,1820,1793,14918,11709,5522
4247,5719,3493,8042,7047,14756,5839,1932,1762,13558,6117,13525,12058,3664,8594,3664,13578,8143,8239,3036,9085,6219,2166,3088,10771,207,6739,654,13121,654,11298,654,13352,5030,13352,9950,9743,5374,5726,10154,747,13336,747,1195,12101,3690,26,14558,8505,4515,751,6740,9078,4409,10382,6957,5393,14407,3022,10727,14570,925,14570,10487,5522,7115,6991,11123,1740,7657,10984,14346,12046,6084,6873,4416,9036,5985,9036,4156,3802,13133,6110,3802,10234,1442,2155,3516,6393,14744,9583,15479,8156,5143,549,1512,15156,2685,3641,10953
1535,13891,14610,6414,6010,8487,6010,10558,13676,4568,6603,8637,11156,11460,10949,11460,6826,2382,229,2361,13668,6040,14659,7643,8183,2565,14763,9570,13931,11810,5333,3728,4259,7073,2802,2553,6593,15022,6593,15022,14337,9841,4503,8605,14594,5161,11014,4531,13933,11176,6031,5294,14036,10991,6053,15334,4065,2371,14098,14697,7014,10358,7014,7883,10084,8306,1875,12001,11032,901,9194,3113,12824,15416,14529,2439,1454,14134,5734,5335,8618,8493,9827,8493,8668,11045,11534,14627,6155,12360,9219,12431,13129,11934,11741,9127,4916,7167,5608,5196
10214,11502,14524,11502,4606,9420,14176,14360,2061,3824,12352,12960,15447,7342,8106,7342,4165,5162,2766,3905,4165,9962,11723,567,8252,11077,11444,11608,5769,11071,14639,10067,285,4199,8626,12813,6517,15229,2863,11735,10546,2123,12863,12394,2514,10809,10574,5619,15559,6100,2549,298,6445,6310,6445,298,5700,3116,2726,8574,5779,11885,1339,14090,11350,3853,9392,9079,916,14269,10340,7027,13272,1798,9349,1420,10164,3831,2885,2582,3064,10789,3064,8608,13678,5160,1306,10184,3204,11156,11523,9584,10994,10190,9985,5722,13040,11328,321,8808
14088,1795,10563,9608,12598,9608,12053,990,10344,990,8751,11729,9444,9332,1359,13771,15241,1171,8057,9366,254,3629,4277,7426,15411,917,2144,8331,7868,5716,1268,14179,1987,1900,5130,2269,1792,6324,2629,5328,11027,2629,11027,2419,8321,470,15082,10680,5892,4726,8874,12775,5221,9694,3325,4757,11131,9047,5057,798,15260,9659,15260,9022,15260,5498,12534,2813,2574,2832,140,11637,7326,8993,11964,9436,6416,3433,2630,12118,8891,12025,5101,13072,875,12838,13374,10356,15524,10231,2936,965,7827,2126,8581,6300,2797,8141,10056,12
8308,5601,8326,8308,9044,11113,7368,12126,1800,14292,5366,13720,9566,7134,10244,9810,15381,6290,11876,6290,3305,10550,3914,10883,14894,3335,13471,12051,9993,4029,4223,12578,5957,7657,7799,7154,231,9472,555,6522,799,10669,3382,11933,11840,11995,1338,13201,1338,3725,10011,12226,1974,8782,9942,9161,7085,6369,7467,6369,3247,2033,3168,10382,6957,414,6957,6643,868,3225,4668,6090,6021,4504,8563,5370,13571,5370,1175,11743,5010,13037,9449,10012,14737,13040,4306,1075,5097,5952,5697,6204,1010,9387,2601,4536,9997,8253,10385,15087
6452,14848,9282,14848,1610,11482,10569,10817,1737,11053,14901,12591,9105,10569,6296,6682,4077,13642,2843,8632,14944,11096,11959,3077,13326,7842,720,7842,5187,3637,943,2914,12710,9107,12710,2914,3637,6829,5611,5783,10580,1932,15294,4841,2391,4061,10827,6961,7522,10658,13831,5974,9651,2403,5941,15273,10552,1564,9748,3872,5188,8398,10489,11814,155,14048,13942,4334,11563,3991,10038,6092,13550,3264,12332,11163,8584,283,8620,337,4659,11172,9237,14912,9063,7598,4224,3848,1026,15477,12546,11888,12262,13952,12704,2403,13356,820,5113,5031
6491,1626,14773,10545,14412,4364,8096,4240,6249,4826,3975,6797,11512,3310,14624,6118,11928,5590,1469,11928,1587,999,4090,1859,367,1875,13933,15223,5441,4142,3854,15229,523,13445,10951,10099,1288,12063,1966,2310,9033,8646,9865,668,14257,7351,10477,11768,7171,12958,4371,8544,1526,7320,2607,13805,4533,9766,4863,1911,2382,3073,9801,7292,9300,1264,9499,4729,15371,895,4937,11101,4752,8449,3731,2066,10121,1843,2352,5095,13890,11064,6430,10800,9030,10800,8359,3367,10933,12548,4095,12676,6800,12198,6800,3187,12941,635,6161,6810
